id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,created_at,full_text,retweet_count,favorite_count,source,expanded_urls,rating_numerator,rating_denominator,dog_name,dog_stage
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,chesapeake bay retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,2015-11-18 19:29:52+00:00,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,45,191,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667062181243039745/photo/1,10,10,Keet,Unknown
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,jigsaw puzzle,0.560001,False,doormat,0.1032589999999999,False,space heater,0.042568,False,2015-11-18 19:43:11+00:00,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,40,143,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667065535570550784/photo/1,8,10,None,Unknown
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,chihuahua,0.4836819999999999,True,pug,0.0924938999999999,True,brabancon griffon,0.0574954,True,2015-11-18 20:15:26+00:00,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,103,351,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667073648344346624/photo/1,10,10,Dave,Unknown
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,chihuahua,0.959514,True,italian greyhound,0.00537015,True,pomeranian,0.00264133,True,2015-11-18 21:23:57+00:00,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,105,286,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667090893657276420/photo/1,7,10,Clybe,Unknown
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,pembroke,0.741563,True,chihuahua,0.0578659,True,toy poodle,0.0391250999999999,True,2015-11-18 23:18:48+00:00,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,106,283,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667119796878725120/photo/1,10,10,Gabe,Unknown
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,west highland white terrier,0.747713,True,samoyed,0.2436289999999999,True,toy poodle,0.00180397,True,2015-11-19 00:32:12+00:00,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,1861,3996,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667138269671505920/photo/1,10,10,None,Unknown
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,toy poodle,0.535411,True,pomeranian,0.087544,True,miniature poodle,0.06205,True,2015-11-19 01:27:25+00:00,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,14568,42126,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667152164079423490/photo/1,12,10,Pipsy,Unknown
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,golden retriever,0.471351,True,miniature poodle,0.0919921,True,standard poodle,0.0873853999999999,True,2015-11-19 01:59:39+00:00,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,50,219,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667160273090932737/photo/1,11,10,Bradlay,Unknown
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,miniature pinscher,0.140173,True,rottweiler,0.134094,True,beagle,0.0818998,True,2015-11-19 02:20:46+00:00,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,965,2376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667165590075940865/photo/1,10,10,Churlie,Unknown
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,giant schnauzer,0.8412649999999999,True,lakeland terrier,0.0527442,True,irish water spaniel,0.0344017,True,2015-11-19 02:43:18+00:00,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,72,186,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667171260800061440/photo/1,10,10,Kenneth,Unknown
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,toy poodle,0.266437,True,chihuahua,0.243223,True,bluetick,0.0728063,True,2015-11-19 02:58:01+00:00,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",69,218,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667174963120574464/photo/1,9,10,Clarence,Unknown
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,soft-coated wheaten terrier,0.318981,True,lakeland terrier,0.215218,True,toy poodle,0.106014,True,2015-11-19 03:02:47+00:00,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,386,524,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667176164155375616/photo/1,4,10,None,Unknown
667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,vizsla,0.2592489999999999,True,chesapeake bay retriever,0.176293,True,weimaraner,0.112369,True,2015-11-19 03:10:02+00:00,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,48,166,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667177989038297088/photo/1,8,10,a,Unknown
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,golden retriever,0.949892,True,irish setter,0.0105638,True,chesapeake bay retriever,0.00582141,True,2015-11-19 03:29:07+00:00,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,5254,12492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,Timison,Unknown
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,vacuum,0.33583,False,swab,0.265278,False,toilet tissue,0.140703,False,2015-11-19 03:52:34+00:00,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,329,642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667188689915760640/photo/1,10,10,None,Unknown
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,rottweiler,0.28364,True,miniature pinscher,0.148112,True,black-and-tan coonhound,0.0955848,True,2015-11-19 04:05:59+00:00,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,86,331,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667192066997374976/photo/1,12,10,None,Unknown
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,siberian husky,0.694904,True,malamute,0.232006,True,eskimo dog,0.0506351,True,2015-11-19 04:39:35+00:00,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,227,544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667200525029539841/photo/1,11,10,Joshwa,Unknown
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,golden retriever,0.462556,True,labrador retriever,0.454937,True,kuvasz,0.0241933,True,2015-11-19 05:24:37+00:00,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,209,426,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667211855547486208/photo/1,9,10,Genevieve,Unknown
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,teddy,0.709545,False,bath towel,0.1272849999999999,False,christmas stocking,0.0285675,False,2015-11-19 15:49:57+00:00,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,144,328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667369227918143488/photo/1,10,10,None,Unknown
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,papillon,0.557009,True,border collie,0.271963,True,collie,0.0734729,True,2015-11-19 17:26:08+00:00,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,50,168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667393430834667520/photo/1,8,10,Fwed,Unknown
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,saint bernard,0.381377,True,leonberg,0.127998,True,golden retriever,0.0693568,True,2015-11-19 18:13:27+00:00,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,196,409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667405339315146752/photo/1,7,10,Biden,Unknown
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,rottweiler,0.999091,True,miniature pinscher,0.000450355,True,black-and-tan coonhound,0.00015714,True,2015-11-19 20:14:03+00:00,Ermergerd 12/10 https://t.co/PQni2sjPsm,76,266,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667435689202614272/photo/1,12,10,None,Unknown
667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,porcupine,0.989154,False,bath towel,0.00630049,False,badger,0.00096634,False,2015-11-19 20:20:22+00:00,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,197,396,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667437278097252352/photo/1,10,10,None,Unknown
667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,1,goose,0.980815,False,drake,0.00691777,False,hen,0.00525517,False,2015-11-19 20:44:47+00:00,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,486,681,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/667443425659232256/photo/1,6,10,None,Unknown
667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,1,labrador retriever,0.8256700000000001,True,french bulldog,0.0566394,True,staffordshire bullterrier,0.0540183999999999,True,2015-11-19 21:22:56+00:00,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,73,279,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667453023279554560/photo/1,11,10,Cupcake,Unknown
667455448082227200,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,1,tibetan terrier,0.676376,True,irish terrier,0.0549334,True,yorkshire terrier,0.0405755,True,2015-11-19 21:32:34+00:00,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,53,171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667455448082227200/photo/1,7,10,Reese,Unknown
667470559035432960,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,1,toy poodle,0.304175,True,pug,0.223427,True,lakeland terrier,0.0733164999999999,True,2015-11-19 22:32:36+00:00,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,85,225,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667470559035432960/photo/1,11,10,a,Unknown
667491009379606528,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,1,borzoi,0.852088,True,ice bear,0.132264,False,weasel,0.00572998,False,2015-11-19 23:53:52+00:00,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,189,457,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667491009379606528/photo/1,7,10,None,Unknown
667495797102141441,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,1,chihuahua,0.143957,True,christmas stocking,0.1186509999999999,False,ski mask,0.0924817,False,2015-11-20 00:12:54+00:00,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af https://t.co/5NhPV8E45i,231,458,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667495797102141441/photo/1,9,10,Philippe,Unknown
667502640335572993,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,1,labrador retriever,0.996709,True,golden retriever,0.00168821,True,beagle,0.0007116669999999,True,2015-11-20 00:40:05+00:00,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,193,485,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667502640335572993/photo/1,11,10,Hall,Unknown
667509364010450944,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,beagle,0.636169,True,labrador retriever,0.119256,True,golden retriever,0.0825491999999999,True,2015-11-20 01:06:48+00:00,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,1857,6041,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667509364010450944/photo/1,12,10,None,Unknown
667517642048163840,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,1,italian greyhound,0.125176,True,standard poodle,0.0845715,True,cocker spaniel,0.0813469,True,2015-11-20 01:39:42+00:00,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,165,332,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667517642048163840/photo/1,8,10,Dook,Unknown
667524857454854144,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,1,hare,0.447893,False,dhole,0.0924353,False,chesapeake bay retriever,0.0881223999999999,True,2015-11-20 02:08:22+00:00,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,964,1495,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667524857454854144/photo/1,12,10,None,Unknown
667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,1,golden retriever,0.633037,True,kuvasz,0.146391,True,labrador retriever,0.0461837,True,2015-11-20 02:32:25+00:00,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",206,410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667530908589760512/photo/1,10,10,Naphaniel,Unknown
667534815156183040,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,1,pembroke,0.435254,True,cardigan,0.307407,True,cocker spaniel,0.0331583,True,2015-11-20 02:47:56+00:00,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",443,716,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667534815156183040/photo/1,8,10,Frank,Unknown
667538891197542400,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1,yorkshire terrier,0.618957,True,silky terrier,0.300313,True,australian terrier,0.053412,True,2015-11-20 03:04:08+00:00,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",58,174,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667538891197542400/photo/1,9,10,a,Unknown
667544320556335104,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,1,pomeranian,0.412893,True,pembroke,0.312958,True,chihuahua,0.0719604,True,2015-11-20 03:25:43+00:00,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",457,761,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667544320556335104/photo/1,10,10,Kial,Unknown
667546741521195010,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,1,toy poodle,0.787424,True,miniature poodle,0.202225,True,teddy,0.00404722,False,2015-11-20 03:35:20+00:00,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,106,303,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://twitter.com/dog_rates/status/667546741521195010/photo/1,9,10,George,Unknown
